Date référence;Numéro commune;RSA ou PPA;Nom commune;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;86066;RSA seul;CHATELLERAULT;1855;4095
2020-12;86103;RSA seul;GENCAY;35;65
2020-12;87193;RSA seul;;0;0
2020-12;87205;RSA seul;LE VIGEN;10;25
2020-12;88017;RSA seul;AULNOIS;0;0
2020-12;88019;RSA seul;AUTIGNY LA TOUR;5;10
2020-12;88029;RSA seul;LA VOGE LES BAINS;45;90
2020-12;88033;RSA seul;BAN DE SAPT;0;0
2020-12;88047;RSA seul;BEGNECOURT;0;0
2020-12;86114;RSA seul;JARDRES;5;5
2020-12;86117;RSA seul;JOUHET;0;0
2020-12;86118;RSA seul;JOURNET;5;10
2020-12;86132;RSA seul;LIGLET;5;10
2020-12;89375;RSA seul;SANTIGNY;0;0
2020-12;89388;RSA seul;SEPEAUX SAINT ROMAIN;15;20
2020-12;89405;RSA seul;LES HAUTS DE FORTERRE;10;20
2020-12;89406;RSA seul;TALCY;0;0
2020-12;89408;RSA seul;TANNERRE EN PUISAYE;0;0
2020-12;89411;RSA seul;LES VALLEES DE LA VANNE;5;10
2020-12;89414;RSA seul;THORIGNY SUR OREUSE;15;15
2020-12;89452;RSA seul;VILLECIEN;5;10
2020-12;89470;RSA seul;VILLIERS LES HAUTS;0;0
2020-12;89474;RSA seul;;0;0
2020-12;90001;RSA seul;ANDELNANS;5;5
2020-12;90005;RSA seul;AUXELLES BAS;5;5
2020-12;89355;RSA seul;SAINT MARTIN SUR ARMANCON;5;5
2020-12;89359;RSA seul;SAINT MAURICE AUX RICHES HOMMES;0;0
2020-12;89360;RSA seul;SAINT MAURICE LE VIEIL;5;5
2020-12;89418;RSA seul;TONNERRE;195;355
2020-12;89422;RSA seul;TRICHEY;0;0
2020-12;89423;RSA seul;TRONCHOY;5;5
2020-12;89431;RSA seul;VASSY SOUS PISY;0;0
2020-12;89434;RSA seul;VAUMORT;0;0
2020-12;89436;RSA seul;VENIZY;5;15
2020-12;89459;RSA seul;VILLENEUVE LA DONDAGRE;5;10
2020-12;89461;RSA seul;VILLENEUVE L ARCHEVEQUE;35;90
2020-12;89463;RSA seul;VILLENEUVE SAINT SALVES;0;0
2020-12;89464;RSA seul;VILLENEUVE SUR YONNE;160;320
2020-12;89465;RSA seul;VILLEPERROT;5;10
2020-12;89466;RSA seul;VILLEROY;0;0
2020-12;89472;RSA seul;VILLIERS SAINT BENOIT;10;10
2020-12;89477;RSA seul;VILLY;5;5
2020-12;89480;RSA seul;VINNEUF;15;35
2020-12;89482;RSA seul;VIVIERS;0;0
2020-12;90002;RSA seul;;0;0
2020-12;90004;RSA seul;ARGIESANS;5;10
2020-12;90008;RSA seul;BAVILLIERS;115;265
2020-12;90009;RSA seul;BEAUCOURT;130;250
2020-12;89361;RSA seul;SAINT MAURICE THIZOUAILLE;0;0
2020-12;89378;RSA seul;SAUVIGNY LE BOIS;5;10
2020-12;89391;RSA seul;SERGINES;15;30
2020-12;89392;RSA seul;;0;0
2020-12;89413;RSA seul;;0;0
2020-12;89432;RSA seul;VAUDEURS;5;5
2020-12;89456;RSA seul;VILLEMANOCHE;10;10
2020-12;89373;RSA seul;SALIGNY;5;5
2020-12;89380;RSA seul;SAVIGNY SUR CLAIRIS;0;0
2020-12;89382;RSA seul;SEIGNELAY;15;25
2020-12;89386;RSA seul;SENNEVOY LE HAUT;5;5
2020-12;89409;RSA seul;THAROISEAU;0;0
2020-12;89412;RSA seul;THIZY;0;0
2020-12;89417;RSA seul;;0;0
2020-12;89364;RSA seul;SAINT PERE;5;10
2020-12;89365;RSA seul;SAINT PRIVE;10;25
2020-12;89371;RSA seul;;0;0
2020-12;89374;RSA seul;SAMBOURG;0;0
2020-12;62841;RSA seul;VENDIN LES BETHUNE;30;55
2020-12;62858;RSA seul;VILLERS LES CAGNICOURT;5;5
2020-12;62862;RSA seul;VINCLY;5;20
2020-12;62864;RSA seul;VIS EN ARTOIS;5;5
2020-12;62896;RSA seul;WIRWIGNES;5;5
2020-12;62897;RSA seul;WISMES;5;10
2020-12;63011;RSA seul;ARS LES FAVETS;5;5
2020-12;63012;RSA seul;ARTONNE;10;15
2020-12;63015;RSA seul;AUBUSSON D AUVERGNE;5;10
2020-12;63024;RSA seul;AVEZE;0;0
2020-12;63044;RSA seul;BONGHEAT;0;0
2020-12;63046;RSA seul;BOUDES;5;5
2020-12;63047;RSA seul;LA BOURBOULE;35;60
2020-12;63062;RSA seul;BUXIERES SOUS MONTAIGUT;5;5
2020-12;63066;RSA seul;CELLES SUR DUROLLE;15;25
2020-12;63072;RSA seul;CHABRELOCHE;20;30
2020-12;63082;RSA seul;CHAMPS;0;0
2020-12;63099;RSA seul;CHATEAUGAY;20;30
2020-12;63106;RSA seul;CHAURIAT;15;20
2020-12;63109;RSA seul;CHIDRAC;10;15
2020-12;63165;RSA seul;GIAT;10;20
2020-12;63167;RSA seul;GIMEAUX;0;0
2020-12;63173;RSA seul;GRANDRIF;5;10
2020-12;63174;RSA seul;GRANDVAL;0;0
2020-12;63175;RSA seul;HERMENT;5;10
2020-12;63219;RSA seul;MAZAYE;5;5
2020-12;63233;RSA seul;MONTAIGUT;20;35
2020-12;63251;RSA seul;NEUF EGLISE;5;5
2020-12;63260;RSA seul;OLMET;5;5
2020-12;63280;RSA seul;PIGNOLS;0;0
2020-12;63328;RSA seul;SAINTE CATHERINE;0;0
2020-12;63329;RSA seul;SAINTE CHRISTINE;0;0
2020-12;63356;RSA seul;SAINT GERVAZY;0;0
2020-12;63359;RSA seul;;0;0
2020-12;63362;RSA seul;SAINT IGNAT;5;15
2020-12;63400;RSA seul;SAINT SYLVESTRE PRAGOULIN;5;10
2020-12;63437;RSA seul;TREMOUILLE SAINT LOUP;0;0
2020-12;60263;RSA seul;FRETOY LE CHATEAU;0;0
2020-12;60265;RSA seul;FROISSY;10;25
2020-12;60274;RSA seul;;0;0
2020-12;60276;RSA seul;GODENVILLERS;0;0
2020-12;60280;RSA seul;GOURCHELLES;0;0
2020-12;60283;RSA seul;GOUY LES GROSEILLERS;0;0
2020-12;60286;RSA seul;GRANDVILLIERS;110;255
2020-12;60527;RSA seul;REEZ FOSSE MARTIN;0;0
2020-12;60528;RSA seul;REILLY;0;0
2020-12;60549;RSA seul;ROTANGY;0;0
2020-12;60588;RSA seul;SAINT MAUR;5;20
2020-12;60589;RSA seul;SAINT MAXIMIN;55;130
2020-12;60600;RSA seul;SAINT VAAST DE LONGMONT;0;0
2020-12;60608;RSA seul;;0;0
2020-12;60610;RSA seul;SEMPIGNY;15;25
2020-12;60612;RSA seul;SENLIS;190;335
2020-12;60613;RSA seul;SENOTS;0;0
2020-12;60616;RSA seul;SERIFONTAINE;90;180
2020-12;60629;RSA seul;THERINES;5;5
2020-12;60630;RSA seul;THIBIVILLERS;0;0
2020-12;60648;RSA seul;TROUSSENCOURT;5;5
2020-12;64108;RSA seul;BELLOCQ;20;50
2020-12;64112;RSA seul;BERENX;0;0
2020-12;64118;RSA seul;;0;0
2020-12;64120;RSA seul;BEYRIE SUR JOYEUSE;0;0
2020-12;64122;RSA seul;BIARRITZ;530;730
2020-12;64159;RSA seul;;0;0
2020-12;64162;RSA seul;;0;0
2020-12;64172;RSA seul;CASTEIDE CANDAU;5;10
2020-12;64200;RSA seul;;0;0
2020-12;64202;RSA seul;DOMEZAIN BERRAUTE;0;0
2020-12;64211;RSA seul;ESLOURENTIES DABAN;0;0
2020-12;64104;RSA seul;BEDOUS;5;15
2020-12;64124;RSA seul;BIDARRAY;5;5
2020-12;64127;RSA seul;BIELLE;0;0
2020-12;64132;RSA seul;BIZANOS;60;100
2020-12;64133;RSA seul;BOEIL BEZING;5;20
2020-12;64138;RSA seul;BORDES;20;50
2020-12;64139;RSA seul;BOSDARROS;5;5
2020-12;64141;RSA seul;BOUEILH BOUEILHO LASQUE;0;0
2020-12;64152;RSA seul;BUROS;20;50
2020-12;64204;RSA seul;EAUX BONNES;10;10
2020-12;64222;RSA seul;;0;0
2020-12;64227;RSA seul;GABASTON;5;5
2020-12;64102;RSA seul;BAYONNE;1285;2285
2020-12;64103;RSA seul;BEDEILLE;0;0
2020-12;64107;RSA seul;;0;0
2020-12;64135;RSA seul;BONNUT;5;5
2020-12;64136;RSA seul;BORCE;5;5
2020-12;64146;RSA seul;BOURNOS;0;0
2020-12;64161;RSA seul;CAME;5;5
2020-12;64167;RSA seul;;0;0
2020-12;64180;RSA seul;CASTETPUGON;5;10
2020-12;64184;RSA seul;CESCAU;0;0
2020-12;64187;RSA seul;CHARRITTE DE BAS;5;5
2020-12;64191;RSA seul;COARRAZE;65;140
2020-12;64171;RSA seul;CASTEIDE CAMI;0;0
2020-12;64178;RSA seul;CASTETNAU CAMBLONG;0;0
2020-12;64179;RSA seul;CASTETNER;5;5
2020-12;64185;RSA seul;CETTE EYGUN;0;0
2020-12;64188;RSA seul;CHERAUTE;10;20
2020-12;64192;RSA seul;CONCHEZ DE BEARN;0;0
2020-12;64193;RSA seul;;0;0
2020-12;64208;RSA seul;ESCOUBES;5;10
2020-12;86009;RSA seul;ARCHIGNY;25;40
2020-12;86019;RSA seul;BEAUMONT SAINT CYR;20;35
2020-12;86020;RSA seul;;0;0
2020-12;86049;RSA seul;CHALAIS;0;0
2020-12;86084;RSA seul;COULONGES;5;10
2020-12;86090;RSA seul;CURCAY SUR DIVE;0;0
2020-12;86119;RSA seul;JOUSSE;5;10
2020-12;86128;RSA seul;LENCLOITRE;55;110
2020-12;86160;RSA seul;MIREBEAU;75;150
2020-12;86162;RSA seul;MONDION;0;0
2020-12;86169;RSA seul;MORTON;5;5
2020-12;86172;RSA seul;MOUTERRE SUR BLOURDE;0;0
2020-12;86194;RSA seul;POITIERS;3780;7870
2020-12;86198;RSA seul;POUILLE;0;0
2020-12;86200;RSA seul;PRESSAC;10;40
2020-12;86202;RSA seul;LA PUYE;5;5
2020-12;86204;RSA seul;QUINCAY;15;35
2020-12;86205;RSA seul;;0;0
2020-12;86206;RSA seul;;0;0
2020-12;86207;RSA seul;LA ROCHE POSAY;35;55
2020-12;86218;RSA seul;;0;0
2020-12;86220;RSA seul;SAINT GAUDENT;5;5
2020-12;86221;RSA seul;SAINT GENEST D AMBIERE;15;25
2020-12;86222;RSA seul;SAINT GEORGES LES BAILLARGEAUX;20;45
2020-12;86225;RSA seul;SAINT JEAN DE SAUVES;15;30
2020-12;86227;RSA seul;;0;0
2020-12;86233;RSA seul;VALDIVIENNE;30;60
2020-12;86247;RSA seul;SAINT SAVIOL;5;10
2020-12;86249;RSA seul;SAIRES;5;5
2020-12;86253;RSA seul;SANXAY;10;20
2020-12;86263;RSA seul;SMARVES;20;35
2020-12;86268;RSA seul;TERCE;5;10
2020-12;86271;RSA seul;THURAGEAU;5;10
2020-12;86272;RSA seul;THURE;35;80
2020-12;86280;RSA seul;VELLECHES;5;15
2020-12;86281;RSA seul;SAINT MARTIN LA PALLU;55;105
2020-12;86289;RSA seul;LE VIGEANT;15;35
2020-12;86291;RSA seul;VILLEMORT;0;0
2020-12;77444;RSA seul;SANCY LES PROVINS;0;0
2020-12;77451;RSA seul;SIGNY SIGNETS;5;10
2020-12;77452;RSA seul;SIGY;0;0
2020-12;77453;RSA seul;SIVRY COURTRY;15;20
2020-12;77472;RSA seul;LA TRETOIRE;5;5
2020-12;77473;RSA seul;TREUZY LEVELAY;0;0
2020-12;77475;RSA seul;TRILPORT;70;135
2020-12;77482;RSA seul;VARENNES SUR SEINE;75;160
2020-12;77504;RSA seul;VILLEMARECHAL;10;20
2020-12;77505;RSA seul;VILLEMAREUIL;0;0
2020-12;77513;RSA seul;VILLENOY;75;160
2020-12;78007;RSA seul;AIGREMONT;10;10
2020-12;78009;RSA seul;ALLAINVILLE;5;5
2020-12;78010;RSA seul;LES ALLUETS LE ROI;10;10
2020-12;78015;RSA seul;ANDRESY;145;305
2020-12;78077;RSA seul;LA BOISSIERE ECOLE;0;0
2020-12;78089;RSA seul;BONNIERES SUR SEINE;115;240
2020-12;78092;RSA seul;BOUGIVAL;100;160
2020-12;78107;RSA seul;BREVAL;10;15
2020-12;78124;RSA seul;CARRIERES SUR SEINE;265;475
2020-12;78138;RSA seul;CHANTELOUP LES VIGNES;310;715
2020-12;78147;RSA seul;CHAUFOUR LES BONNIERES;5;5
2020-12;78165;RSA seul;LES CLAYES SOUS BOIS;225;400
2020-12;78172;RSA seul;CONFLANS SAINTE HONORINE;965;1615
2020-12;78220;RSA seul;LES ESSARTS LE ROI;55;85
2020-12;78234;RSA seul;;0;0
2020-12;78245;RSA seul;FONTENAY MAUVOISIN;5;5
2020-12;78261;RSA seul;GAILLON SUR MONTCIENT;5;10
2020-12;78291;RSA seul;GUERVILLE;20;40
2020-12;78322;RSA seul;JOUY EN JOSAS;45;65
2020-12;78354;RSA seul;MAGNANVILLE;85;160
2020-12;78362;RSA seul;MANTES LA VILLE;590;1305
2020-12;78368;RSA seul;MAREIL SUR MAULDRE;10;15
2020-12;78382;RSA seul;MAURECOURT;50;115
2020-12;78385;RSA seul;MENERVILLE;0;0
2020-12;78398;RSA seul;LES MESNULS;5;10
2020-12;78402;RSA seul;MEZIERES SUR SEINE;40;80
2020-12;78403;RSA seul;MEZY SUR SEINE;50;85
2020-12;78406;RSA seul;MILON LA CHAPELLE;0;0
2020-12;78417;RSA seul;MONTCHAUVET;0;0
2020-12;78455;RSA seul;NOISY LE ROI;50;90
2020-12;78466;RSA seul;ORGEVAL;55;115
2020-12;78516;RSA seul;RAIZEUX;5;5
2020-12;78548;RSA seul;;0;0
2020-12;78565;RSA seul;SAINT MARTIN DES CHAMPS;0;0
2020-12;78567;RSA seul;SAINT MARTIN LA GARENNE;15;40
2020-12;78571;RSA seul;SAINT NOM LA BRETECHE;20;45
2020-12;78597;RSA seul;SOINDRES;5;10
2020-12;78601;RSA seul;SONCHAMP;5;5
2020-12;78605;RSA seul;TACOIGNIERES;5;10
2020-12;78609;RSA seul;TESSANCOURT SUR AUBETTE;5;5
2020-12;78615;RSA seul;THIVERVAL GRIGNON;10;20
2020-12;78623;RSA seul;LE TREMBLAY SUR MAULDRE;5;5
2020-12;79009;RSA seul;AMURE;0;0
2020-12;79019;RSA seul;AUBIGNY;5;10
2020-12;79030;RSA seul;BEAUSSAIS VITRE;5;10
2020-12;79034;RSA seul;BESSINES;5;5
2020-12;79038;RSA seul;BOISME;10;15
2020-12;79047;RSA seul;BOUSSAIS;5;5
2020-12;79101;RSA seul;COULONGES SUR L AUTIZE;30;70
2020-12;79117;RSA seul;;0;0
2020-12;79126;RSA seul;LES FOSSES;0;0
2020-12;79127;RSA seul;LA FOYE MONJAULT;10;15
2020-12;79285;RSA seul;SAINT PARDOUX SOUTIERS;10;25
2020-12;79299;RSA seul;SAINT VARENT;25;60
2020-12;79307;RSA seul;SAUZE VAUSSAIS;40;85
2020-12;77410;RSA seul;SAINT GERMAIN LAXIS;10;15
2020-12;77414;RSA seul;SAINT HILLIERS;5;5
2020-12;77416;RSA seul;SAINT JUST EN BRIE;0;0
2020-12;77417;RSA seul;SAINT LEGER;0;0
2020-12;77420;RSA seul;SAINT MARD;30;40
2020-12;77457;RSA seul;SOLERS;10;15
2020-12;77468;RSA seul;TORCY;515;1000
2020-12;77479;RSA seul;VAIRES SUR MARNE;185;410
2020-12;77480;RSA seul;VALENCE EN BRIE;10;20
2020-12;77486;RSA seul;VAUDOY EN BRIE;5;10
2020-12;77521;RSA seul;VILLIERS SUR MORIN;25;50
2020-12;78206;RSA seul;ECQUEVILLY;70;105
2020-12;78209;RSA seul;EMANCE;5;5
2020-12;78217;RSA seul;EPONE;100;195
2020-12;78238;RSA seul;FLINS SUR SEINE;30;65
2020-12;78281;RSA seul;GOUSSONVILLE;5;5
2020-12;78285;RSA seul;GRESSEY;0;0
2020-12;78621;RSA seul;TRAPPES;1090;2365
2020-12;78681;RSA seul;VILLIERS LE MAHIEU;5;5
2020-12;78686;RSA seul;VIROFLAY;125;180
2020-12;79007;RSA seul;ALLONNE;5;15
2020-12;79008;RSA seul;AMAILLOUX;10;20
2020-12;79010;RSA seul;ARCAIS;10;10
2020-12;79014;RSA seul;LORETZ D ARGENTON;40;80
2020-12;79015;RSA seul;ASNIERES EN POITOU;5;5
2020-12;79031;RSA seul;BEAUVOIR SUR NIORT;15;20
2020-12;79046;RSA seul;LE BOURDET;0;0
2020-12;79058;RSA seul;BRULAIN;5;10
2020-12;79060;RSA seul;CAUNAY;0;0
2020-12;79062;RSA seul;CERIZAY;65;170
2020-12;79069;RSA seul;CHANTELOUP;5;10
2020-12;79076;RSA seul;LA CHAPELLE SAINT LAURENT;15;35
2020-12;79077;RSA seul;BEUGNON THIREUIL;5;10
2020-12;79103;RSA seul;COURLAY;15;35
2020-12;79111;RSA seul;ENSIGNE;5;10
2020-12;79116;RSA seul;FAYE L ABBESSE;10;40
2020-12;79132;RSA seul;GENNETON;5;10
2020-12;79134;RSA seul;GLENAY;10;15
2020-12;79136;RSA seul;ALLOINAY;20;35
2020-12;79144;RSA seul;;0;0
2020-12;79152;RSA seul;LORIGNE;10;10
2020-12;79153;RSA seul;LOUBIGNE;0;0
2020-12;79158;RSA seul;;0;0
2020-12;79176;RSA seul;MENIGOUTE;10;25
2020-12;79179;RSA seul;MONCOUTANT SUR SEVRE;35;80
2020-12;79185;RSA seul;AIGONDIGNE;25;40
2020-12;79195;RSA seul;NUEIL LES AUBIERS;30;65
2020-12;79196;RSA seul;PLAINE ET VALLEES;25;70
2020-12;79202;RSA seul;PARTHENAY;290;645
2020-12;79223;RSA seul;PUIHARDY;0;0
2020-12;79252;RSA seul;SAINT GENEROUX;0;0
2020-12;79269;RSA seul;SAINT MAIXENT DE BEUGNE;0;0
2020-12;79271;RSA seul;SAINT MARC LA LANDE;0;0
2020-12;79283;RSA seul;SAINTE NEOMAYE;5;10
2020-12;79298;RSA seul;SAINT SYMPHORIEN;5;5
2020-12;79304;RSA seul;;0;0
2020-12;80021;RSA seul;AMIENS;6450;12745
2020-12;80027;RSA seul;;0;0
2020-12;80031;RSA seul;ARVILLERS;5;10
2020-12;80044;RSA seul;AUTHIEULE;5;5
2020-12;80053;RSA seul;;0;0
2020-12;80054;RSA seul;BARLEUX;5;5
2020-12;80083;RSA seul;;0;0
2020-12;80088;RSA seul;BERNES;5;5
2020-12;77282;RSA seul;MAUREGARD;5;5
2020-12;77286;RSA seul;MEIGNEUX;0;0
2020-12;77287;RSA seul;MEILLERAY;5;10
2020-12;77295;RSA seul;MOISENAY;5;10
2020-12;77307;RSA seul;MONTEVRAIN;205;385
2020-12;77308;RSA seul;MONTGE EN GOELE;10;10
2020-12;77311;RSA seul;MONTIGNY LENCOUP;15;20
2020-12;77315;RSA seul;MONTRY;30;60
2020-12;77316;RSA seul;MORET LOING ET ORVANNE;165;265
2020-12;77317;RSA seul;MORMANT;95;175
2020-12;77320;RSA seul;MOUROUX;60;130
2020-12;77321;RSA seul;MOUSSEAUX LES BRAY;5;20
2020-12;77322;RSA seul;MOUSSY LE NEUF;25;55
2020-12;77326;RSA seul;NANDY;125;315
2020-12;77327;RSA seul;NANGIS;260;630
2020-12;77330;RSA seul;NANTEUIL LES MEAUX;100;205
2020-12;77333;RSA seul;NEMOURS;460;970
2020-12;77338;RSA seul;NOISY RUDIGNON;5;15
2020-12;77342;RSA seul;OBSONVILLE;5;10
2020-12;77350;RSA seul;OZOIR LA FERRIERE;300;520
2020-12;77353;RSA seul;PALEY;5;10
2020-12;77354;RSA seul;PAMFOU;5;5
2020-12;77357;RSA seul;PECY;5;5
2020-12;77359;RSA seul;PERTHES;10;10
2020-12;77361;RSA seul;PIERRE LEVEE;5;20
2020-12;77368;RSA seul;POIGNY;10;15
2020-12;77370;RSA seul;POLIGNY;10;15
2020-12;77372;RSA seul;POMPONNE;65;135
2020-12;77377;RSA seul;PRESLES EN BRIE;20;30
2020-12;77380;RSA seul;PUISIEUX;5;5
2020-12;77383;RSA seul;RAMPILLON;5;5
2020-12;77385;RSA seul;REBAIS;45;100
2020-12;77401;RSA seul;SAINTE AULDE;10;15
2020-12;77419;RSA seul;SAINT MAMMES;50;70
2020-12;77430;RSA seul;SAINT PATHUS;40;60
2020-12;77433;RSA seul;BEAUTHEIL SAINTS;25;45
2020-12;77438;RSA seul;SAINT THIBAULT DES VIGNES;130;215
2020-12;77441;RSA seul;SAMOIS SUR SEINE;40;55
2020-12;77498;RSA seul;VIGNELY;0;0
2020-12;77500;RSA seul;VILLEBEON;5;5
2020-12;77501;RSA seul;VILLECERF;10;10
2020-12;77509;RSA seul;VILLENEUVE LES BORDES;5;20
2020-12;77387;RSA seul;REMAUVILLE;5;10
2020-12;77388;RSA seul;REUIL EN BRIE;10;15
2020-12;77389;RSA seul;LA ROCHETTE;85;210
2020-12;77393;RSA seul;ROZAY EN BRIE;30;55
2020-12;77394;RSA seul;RUBELLES;35;90
2020-12;77396;RSA seul;;0;0
2020-12;77402;RSA seul;SAINT BARTHELEMY;5;15
2020-12;77408;RSA seul;SAINT FIACRE;5;5
2020-12;77413;RSA seul;SAINT GERMAIN SUR MORIN;35;75
2020-12;77427;RSA seul;SAINT MESMES;5;10
2020-12;77450;RSA seul;SERVON;30;65
2020-12;77466;RSA seul;TIGEAUX;0;0
2020-12;80100;RSA seul;BETTENCOURT SAINT OUEN;5;5
2020-12;80109;RSA seul;LE BOISLE;5;10
2020-12;77254;RSA seul;LIVERDY EN BRIE;0;0
2020-12;77255;RSA seul;LIVRY SUR SEINE;40;80
2020-12;77258;RSA seul;LOGNES;285;520
2020-12;77269;RSA seul;MAINCY;25;40
2020-12;77280;RSA seul;MARY SUR MARNE;20;25
2020-12;77256;RSA seul;LIZINES;0;0
2020-12;77262;RSA seul;LOUAN VILLEGRUIS FONTAINE;5;10
2020-12;77268;RSA seul;MAGNY LE HONGRE;95;205
2020-12;77276;RSA seul;MAREUIL LES MEAUX;120;270
2020-12;77277;RSA seul;MARLES EN BRIE;10;10
2020-12;67269;RSA seul;LITTENHEIM;0;0
2020-12;67275;RSA seul;LUPSTEIN;0;0
2020-12;67278;RSA seul;MACKWILLER;5;10
2020-12;67293;RSA seul;MINVERSHEIM;0;0
2020-12;67300;RSA seul;MOLSHEIM;150;285
2020-12;67326;RSA seul;NIEDERHAUSBERGEN;10;20
2020-12;67336;RSA seul;NORDHOUSE;10;15
2020-12;67341;RSA seul;OBERDORF SPACHBACH;5;5
2020-12;68117;RSA seul;GUNSBACH;10;20
2020-12;68153;RSA seul;ILLHAEUSERN;0;0
2020-12;68174;RSA seul;LANDSER;10;15
2020-12;68184;RSA seul;LIEBSDORF;0;0
2020-12;68195;RSA seul;LUTTERBACH;110;225
2020-12;68224;RSA seul;MULHOUSE;5630;12480
2020-12;68261;RSA seul;RAMMERSMATT;0;0
2020-12;68271;RSA seul;RIEDISHEIM;190;365
2020-12;68276;RSA seul;;0;0
2020-12;68317;RSA seul;SOULTZEREN;15;25
2020-12;68326;RSA seul;;0;0
2020-12;68333;RSA seul;;0;0
2020-12;68342;RSA seul;UFFHOLTZ;20;60
2020-12;68349;RSA seul;VILLAGE NEUF;35;55
2020-12;68358;RSA seul;WASSERBOURG;0;0
2020-12;68378;RSA seul;WOLFERSDORF;5;5
2020-12;69010;RSA seul;L'ARBRESLE;140;325
2020-12;69021;RSA seul;BESSENAY;10;25
2020-12;69028;RSA seul;BRINDAS;40;75
2020-12;69031;RSA seul;BRUSSIEU;5;5
2020-12;69037;RSA seul;CHAMBOST ALLIERES;5;10
2020-12;69045;RSA seul;CHARENTAY;15;25
2020-12;69050;RSA seul;CHATILLON;15;20
2020-12;69054;RSA seul;CHENELETTE;0;0
2020-12;69056;RSA seul;CHESSY;10;10
2020-12;69059;RSA seul;CIVRIEUX D AZERGUES;5;10
2020-12;69069;RSA seul;CRAPONNE;115;240
2020-12;69076;RSA seul;DOMMARTIN;10;10
2020-12;69089;RSA seul;FRANCHEVILLE;190;415
2020-12;69092;RSA seul;GLEIZE;115;285
2020-12;68128;RSA seul;HEIMERSDORF;30;50
2020-12;68156;RSA seul;ISSENHEIM;30;50
2020-12;68178;RSA seul;LAUTENBACHZELL;5;5
2020-12;68225;RSA seul;MUNCHHOUSE;5;10
2020-12;68231;RSA seul;NEUF BRISACH;35;75
2020-12;68256;RSA seul;PFASTATT;175;395
2020-12;68260;RSA seul;RAEDERSHEIM;5;10
2020-12;68267;RSA seul;REININGUE;15;25
2020-12;68289;RSA seul;RUELISHEIM;15;20
2020-12;68291;RSA seul;RUMERSHEIM LE HAUT;0;0
2020-12;68305;RSA seul;SEPPOIS LE BAS;15;35
2020-12;68309;RSA seul;SIERENTZ;20;35
2020-12;68313;RSA seul;SOPPE LE BAS;0;0
2020-12;68315;RSA seul;SOULTZ HAUT RHIN;105;210
2020-12;68327;RSA seul;STETTEN;5;5
2020-12;68329;RSA seul;STOSSWIHR;5;5
2020-12;68344;RSA seul;;0;0
2020-12;68368;RSA seul;WIHR AU VAL;5;10
2020-12;69103;RSA seul;JULIENAS;5;10
2020-12;67126;RSA seul;;0;0
2020-12;67131;RSA seul;ESCHAU;65;145
2020-12;67139;RSA seul;FLEXBOURG;0;0
2020-12;67143;RSA seul;FOUCHY;5;5
2020-12;67148;RSA seul;FROHMUHL;0;0
2020-12;67152;RSA seul;GEISPOLSHEIM;105;225
2020-12;67159;RSA seul;GOERLINGEN;0;0
2020-12;67161;RSA seul;GOTTENHOUSE;0;0
2020-12;67215;RSA seul;HUTTENDORF;0;0
2020-12;67216;RSA seul;HUTTENHEIM;30;60
2020-12;67221;RSA seul;INGOLSHEIM;5;5
2020-12;67222;RSA seul;INGWILLER;85;195
2020-12;67240;RSA seul;KIRCHHEIM;5;5
2020-12;67249;RSA seul;KRAUTWILLER;0;0
2020-12;67254;RSA seul;KUTZENHAUSEN;5;15
2020-12;67260;RSA seul;;0;0
2020-12;67261;RSA seul;LAUTERBOURG;35;85
2020-12;68244;RSA seul;OBERMORSCHWIHR;0;0
2020-12;68249;RSA seul;ORBEY;20;40
2020-12;68257;RSA seul;PFETTERHOUSE;5;15
2020-12;68265;RSA seul;RANTZWILLER;5;5
2020-12;68298;RSA seul;SAINTE MARIE AUX MINES;130;300
2020-12;68328;RSA seul;STORCKENSOHN;0;0
2020-12;68337;RSA seul;TRAUBACH LE HAUT;5;15
2020-12;68341;RSA seul;UFFHEIM;10;15
2020-12;68360;RSA seul;WECKOLSHEIM;0;0
2020-12;68364;RSA seul;WESTHALTEN;0;0
2020-12;68367;RSA seul;WIDENSOLEN;5;10
2020-12;68370;RSA seul;WILDENSTEIN;5;5
2020-12;68374;RSA seul;WINTZENHEIM;100;205
2020-12;68375;RSA seul;WITTELSHEIM;140;270
2020-12;69006;RSA seul;AMPLEPUIS;100;220
2020-12;69007;RSA seul;AMPUIS;10;15
2020-12;69018;RSA seul;BEAUJEU;35;95
2020-12;69020;RSA seul;BELMONT D AZERGUES;5;15
2020-12;69024;RSA seul;VAL D OINGT;25;50
2020-12;69032;RSA seul;BULLY;15;20
2020-12;69096;RSA seul;GRIGNY;175;390
2020-12;69097;RSA seul;LES HAIES;5;5
2020-12;69111;RSA seul;LEGNY;5;5
2020-12;69116;RSA seul;LIMONEST;35;70
2020-12;69120;RSA seul;LONGESSAIGNE;5;5
2020-12;67135;RSA seul;ETTENDORF;0;0
2020-12;67136;RSA seul;EYWILLER;0;0
2020-12;67140;RSA seul;FORSTFELD;5;5
2020-12;67146;RSA seul;;0;0
2020-12;67160;RSA seul;GOERSDORF;10;20
2020-12;67167;RSA seul;GRENDELBRUCH;5;10
2020-12;67169;RSA seul;GRIES;20;30
2020-12;67174;RSA seul;GUMBRECHTSHOFFEN;10;10
